regime,arc,n_samples,n_bezier,method,time_s,metric_name,metric,failed
full_day,142->470,3222,20,bezier_nm,59.352937521995045,mse,0.2611435750988097,False
full_day,142->86,3222,20,bezier_pgd,0.013036609045229852,mse,0.002599451826233042,False
full_day,142->86,3222,20,bezier_ipopt,29.5800663609989,mse,0.00018270538068479642,False
full_day,142->86,3222,20,bezier_nm,56.91127828101162,mse,0.24751402606579492,False
full_day,143->415,3222,20,bezier_pgd,0.008646503963973373,mse,0.01170759513347515,False
full_day,143->415,3222,20,bezier_ipopt,24.820099836040754,mse,0.00017844882297648562,False
full_day,143->415,3222,20,bezier_nm,60.21974524698453,mse,0.25553198442743,False
full_day,143->74,3222,20,bezier_pgd,0.005320795986335725,mse,0.007989711725030602,False
full_day,143->74,3222,20,bezier_ipopt,23.090209382004105,mse,0.00016273728176633047,False
full_day,143->74,3222,20,bezier_nm,55.976425533997826,mse,0.25226339526091635,False
full_day,144->145,3222,20,bezier_pgd,0.008642353990580887,mse,0.0011492965537906103,False
full_day,144->145,3222,20,bezier_ipopt,30.37141632998828,mse,0.0002083410360709305,False
full_day,144->145,3222,20,bezier_nm,57.51938658900326,mse,0.2217969465975874,False
full_day,144->383,3222,20,bezier_pgd,0.005171486001927406,mse,0.0015659601876259089,False
full_day,144->383,3222,20,bezier_ipopt,21.008754459035117,mse,0.0001040079033414956,False
full_day,144->383,3222,20,bezier_nm,56.477672517008614,mse,0.1266486114370922,False
full_day,145->144,3222,20,bezier_pgd,0.005096050968859345,mse,0.00172491358213534,False
full_day,145->144,3222,20,bezier_ipopt,,mse,,True
full_day,145->144,3222,20,bezier_nm,61.59898006101139,mse,0.19168964218407783,False
full_day,145->509,3222,20,bezier_pgd,0.009436671040020883,mse,0.013943914317632774,False
full_day,145->509,3222,20,bezier_ipopt,33.78718155901879,mse,0.00016768098192344486,False
full_day,145->509,3222,20,bezier_nm,56.282398457988165,mse,0.28112662437312813,False
full_day,146->147,3222,20,bezier_pgd,0.005626678990665823,mse,0.008190072886771527,False
full_day,146->147,3222,20,bezier_ipopt,26.88984719099244,mse,0.00012003499420671357,False
full_day,146->147,3222,20,bezier_nm,58.32624714099802,mse,0.25826769878636346,False
full_day,146->415,3222,20,bezier_pgd,0.005678733054082841,mse,0.01261902168598003,False
full_day,146->415,3222,20,bezier_ipopt,21.155348404019605,mse,0.000178407343218109,False
full_day,146->415,3222,20,bezier_nm,56.42782409401843,mse,0.27053188637155823,False
full_day,147->146,3222,20,bezier_pgd,0.004883226996753365,mse,0.01488672838102061,False
full_day,147->146,3222,20,bezier_ipopt,,mse,,True
full_day,147->146,3222,20,bezier_nm,56.4629851889913,mse,0.2555468809488658,False
full_day,147->198,3222,20,bezier_pgd,0.004541699017863721,mse,0.000800880223625788,False
full_day,147->198,3222,20,bezier_ipopt,25.039448169001844,mse,0.00029930567992771074,False
